"order_id","user_id","product_id","total_amount","product_name","product_class","ds","ts","comment"
"fe672d2f6ff9475d9321667c1ed0c2af","54ef4698-3b2b-4128-ba58-47f5aa4071d6","10150603722759","550","lululemon丨Soft Jersey 男士短袖针织衫芯吸 LM3ES3S 杂色经典海军蓝/杂色海军蓝 M","Soft Jersey","2025-10-28 17:07:36","1761642456305","差评：穿着不舒适，面料容易起球。"
"5f1b8993327040faa88c8a740688844f","8df90abc-0070-4628-8047-a541d5cef4ee","10120669951099","1100","lululemon丨Soft Jersey 男士短袖针织衫芯吸 LM3ES3S 加热游牧民族/加热生亚麻 M","Soft Jersey","2025-10-28 17:23:09","1761643389665","好评：穿着舒适，吸汗透气，颜色也很时尚！"
"3db01b530b8e4a74a05f29a0fdaf1cbf","7805110a-c3c3-401a-8e5f-1d32a2f4ad44","10164237882145","4400","lululemon丨Zeroed In 男士运动短裤 9","Zeroed In","2025-10-28 17:47:35","1761644855871","好评：这款短裤穿着舒适，弹力十足，非常适合运动！"
"0c4e439fb4524c148487b0544c7968d6","f26a76dd-b0ac-452d-bd36-48e86f9802c9","10097669813124","760","lululemon丨Daily Stride 女士罗纹中筒袜 *3 双装 LW9FHFS 白色 L","Daily Stride","2025-10-28 17:56:07","1761645367762","这款袜子质量不错，穿着舒适，推荐！"
"1787e4637eca4714a8564c0f1e56707d","ea160fa2-6f01-4769-ab11-e0230256a93c","10112021413182","5400","lululemon丨Softstreme™ 女士高腰长裤 *常规款 LW5GBHS 黑色 L /10","Softstreme™","2025-10-28 18:12:22","1761646342258","好评：舒适透气，版型合身，黑色百搭！"
"caa64842697e462686d17a2acc569f45","ea160fa2-6f01-4769-ab11-e0230256a93c","10158570948924","2880","lululemon丨Align™ 女士运动高腰紧身短裤 8","Align™","2025-10-28 18:35:45","1761647745104","好评：穿着舒适，弹性十足，透气性也很好！"
"05f9fc51b0154bd0bb87d644ac2676f8","cd27396f-37ae-4388-9f53-26cc9288ce91","10163351867613","1960","lululemon丨Focuser™ 女士低圆领运动内衣 A/B 芯吸 LW2EHJS 白色 XS","Focuser™","2025-10-28 18:44:06","1761648246578","好评：真的很舒适，适合长时间运动！"
"b1af650b46264c59b77be8f12b3ead5f","a44ca7ef-ba51-4b5d-8759-821468fdfb0d","10147776908490","3750","lululemon丨Align™ 女士运动高腰中长紧身裤 21","Align™","2025-10-28 19:34:25","1761651265229","好评：这款裤子穿着舒适，高腰设计很贴身，运动感十足！"
"0ef33d7764c54213baffb606e8b0c61e","54ef4698-3b2b-4128-ba58-47f5aa4071d6","10163353673211","3840","lululemon丨Classic-Fit Ventilated 女士跑步经典剪裁通风夹克 LW4BYZS 白色 S /6","Classic-Fit Ventilated","2025-10-28 19:49:44","1761652184564","好评：穿起来非常舒适，透气性好，白色百搭。"
"96e364cfc3c2483e899618ff79675024","4183985d-5991-4257-be78-a7a0672cf5ef","10137360071809","1800","lululemon丨All It Takes 女士后侧锁孔运动背心*罗纹 Nulu™ LW1FNUS 朦胧粉 XS /4","All It","2025-10-28 21:23:57","1761657837801","好评：这款运动背心穿着舒适，颜色也很独特！"
"9749654e25574f51a131c862d01dcecd","a3d27769-4953-4b92-a3e2-01892f647446","10103377971541","550","lululemon丨Metal Vent Tech 男士运动短袖 T 恤 透气 LM3DOWS 运动上衣 石墨灰/黑 M","Metal Vent","2025-10-28 22:32:29","1761661949859","好评：透气性极好，石墨灰颜色也很时尚！"
"adf213c8520e42ab9b189aed6cbeff76","04e2bb73-9ba4-46c1-9af7-74c2060efc32","10067416338915","3500","lululemon丨Grid Tech 男士长裤 LM5577S 石墨灰 M","Grid Tech","2025-10-28 23:51:40","1761666700447","好评：这款长裤舒适度非常高，石墨灰也很百搭！"
"5e2f091203364629bd3a4c774fcdea74","2d38140e-ce98-4210-8688-22d4df58f1fb","10119642687372","1120","lululemon丨Clippable Nano 可悬挂收纳包 *拉绒 LU9C85S 草莓奶昔/银色 O/S","Clippable Nano","2025-10-29 00:06:26","1761667586472","好评：设计独特，容量大，方便收纳，性价比高。"
"49db410b02c24df089e0e4c2c7668ebd","8df90abc-0070-4628-8047-a541d5cef4ee","10163360022026","1960","lululemon丨Daydrift™ 女士高腰收腿长裤 LW5HUCA 浅象牙白 M","Daydrift™","2025-10-29 01:58:04","1761674284509","评价：这款裤子弹性很好，穿着舒适，颜色也很百搭！"
"c41c4d3a81f744798feca2e336459909","fced0ce9-3e87-467b-90ff-07f8919e2d14","10137114652308","1400","lululemon丨 Align™ 女士运动罗纹吊带裙 LW1FB4S 太阳灰 线上专售 S /6","Align™","2025-10-29 02:42:27","1761676947540","好评：透气舒适，活动自如，太阳灰配色时尚！"
"bd1f3ebd6b3e4a64a16d68e94503dafe","e2e59d28-96c9-4ec1-847c-4630eb28f789","10153913858349","4060","lululemon丨Align™ 女士两穿抹胸运动背心 LW1FGIS 紫灰 S /6","Align™","2025-10-29 02:45:42","1761677142927","好评：穿起来非常舒适，运动时一点儿也不勒。"
"614d9dcced6748deab581f79a11575f2","d0d0c539-2307-493c-a7ea-92258d845f9f","10106875432312
","2340","lululemon丨High-Rise 女士风琴褶高腰网球裙 LW8ALXS 白色 XXS /2","High-Rise","2025-10-29 03:07:14","1761678434756","好评：这款裙子穿着舒适，高腰设计很显瘦。"
"443fd164a01349d4b84bb0371da79f30","57d00132-25fd-471e-9dd0-a11bb2a66455","10146450567209","4500","lululemon丨Sojourn 男士夹克 芯吸 LM3CZOS 太阳灰 L","Sojourn","2025-10-29 03:13:28","1761678808431","好评：穿上真 stylish，保暖又时尚，推荐！"
"089747b7a20e42a4983d8b8c8fd136b8","8ccf2fcf-287c-4a5c-ab0f-6708248216f6","10176896903499","960","lululemon丨Dual-Pouch 斜挎包 LU9C16S 暖褐灰/浅象牙白 O/S","Dual-Pouch","2025-10-29 03:37:45","1761680265532","差评：设计一般，质量也不怎么样，用了一次就坏了。"
"2cfa8b713ba34ab8b2eecc93d71149d7","771c7346-c99f-4c13-84cc-a227c37e4f73","10162891417963","640","lululemon丨Like a Cloud 女士细肩带运动内衣 A/B 速干 LW2DUDS 淀粉蓝 L /10","Like a","2025-10-29 05:10:33","1761685833319","好评：穿着舒适，支撑力 strong，颜色漂亮。"
"e04dfa5494724cd3a9a1cd0f4c1e1f2f","e2e59d28-96c9-4ec1-847c-4630eb28f789","10135721469998","4760","lululemon丨On My Level 女士小款手袋 LW9FNDS 黑/金 O/S","On My","2025-10-29 04:53:56","1761684836032","这款手袋好看实用，黑色金色搭配时尚百搭。"
"c376ee35887946f7a822795e58bbda40","a3d27769-4953-4b92-a3e2-01892f647446","10162878192196","2100","lululemon丨All Yours 女士棉混纺短款 T 恤 LW3IP2S 淀粉蓝 XS","All Yours","2025-10-29 06:27:32","1761690452706","好评：面料舒适透气，颜色漂亮，穿着效果很好！"
"c9353d4eb89949f5868841701a2004d2","dcbb8868-20e8-4b2f-a1a4-9fb695c1f660","10046746669896","1650","lululemon丨Surge 男士运动短裤 6","Surge","2025-10-29 06:55:11","1761692111507","好评：舒适透气，适合日常运动穿着。"
"9ae0aef8b2554375ad80fc473fec5d53","e2e59d28-96c9-4ec1-847c-4630eb28f789","10119900815744","3200","lululemon丨Swiftly Tech 女士运动短款长袖 T 恤 2.0 LW3GH4S 石板灰/白 S /6","Swiftly Tech","2025-10-29 07:42:00","1761694920223","好评：穿着舒适透气，运动时很 
差评：洗了一次就变形了，质量差。"
"fee8983c9c8b42e9bfdff20e4a4abd6e","a3d27769-4953-4b92-a3e2-01892f647446","10151683566676","9660","lululemon丨Water-Repellent Stretch 女士网球夹克 拒水 LW4BXKS 清凉蓝 XS /4","Water-Repellent Stretch","2025-10-29 08:13:24","1761696804812","差评：穿着不舒服，面料太紧，运动时不太自在。"
"dc461d8793894caba677a742ad538e77","8df90abc-0070-4628-8047-a541d5cef4ee","10120074154620","11040","lululemon丨Gym 运动健身包 LU9BRKS 黑/星际灰 O/S","Gym","2025-10-29 08:56:07","1761699367737","好评：这款运动包容量大，耐用性好，设计也很时尚！"
"8b71eee69767402b941ade67a583090c","5cf5450e-5e62-412c-9bf3-71fde943541f","10137925562350","7560","lululemon丨Dance Studio 女士宽松剪裁中腰工装裤 拒水 LW5GOEA 黑色 M","Dance Studio","2025-10-29 09:06:18","1761699978266","好评：宽松舒适，黑色显瘦，质量优秀！"
"fbb4ad7b9ea14f61954bde3701cfa5a7","4183985d-5991-4257-be78-a7a0672cf5ef","10152080062465","4160","lululemon丨Modal-Blend 女士莫代尔混纺高腰 A 字中长裙 LW8AN6S 太阳灰 L","Modal-Blend","2025-10-29 03:43:01","1761680581186","差评：穿着不舒服，腰部勒得很紧。"
"b678af64fbc1405eac4f2e28f2b5f019","4183985d-5991-4257-be78-a7a0672cf5ef","10150603722759","4950","lululemon丨Soft Jersey 男士短袖针织衫芯吸 LM3ES3S 杂色经典海军蓝/杂色海军蓝 M","Soft Jersey","2025-10-29 09:35:49","1761701749747","差评：质量一般，穿了一次就起球了。"
"d521d7e112d2459eaf31f20919848ba3","57d00132-25fd-471e-9dd0-a11bb2a66455","10120669951099","3850","lululemon丨Soft Jersey 男士短袖针织衫芯吸 LM3ES3S 加热游牧民族/加热生亚麻 M","Soft Jersey","2025-10-29 09:56:15","1761702975655","好评：穿着舒适，透气性好，颜色鲜艳。"
"12d80687981649e2b959ed78975b3e9c","714e3718-9dc3-4337-976a-2bfadb14d95c","10164237882145","3850","lululemon丨Zeroed In 男士运动短裤 9","Zeroed In","2025-10-29 10:02:05","1761703325149","好评：这款短裤舒适透气，运动感十足！"
"39873eb2ca4d4788bac2230f4cb68e48","a3d27769-4953-4b92-a3e2-01892f647446","10097669813124","1520","lululemon丨Daily Stride 女士罗纹中筒袜 *3 双装 LW9FHFS 白色 L","Daily Stride","2025-10-29 11:06:07","1761707167588","好评：穿着舒适，脚感很好，白色搭配衣服也很合适。"
"9366065fc1c64c5594e3d5718fd62b05","7805110a-c3c3-401a-8e5f-1d32a2f4ad44","10112021413182","6480","lululemon丨Softstreme™ 女士高腰长裤 *常规款 LW5GBHS 黑色 L /10","Softstreme™","2025-10-29 11:50:59","1761709859398","好评：版型舒适，黑色经典百搭。"
"c93551b481af483e97374639a41d7ee0","78d88d26-6ca6-401f-aec2-774c52d8593b","10158570948924","2400","lululemon丨Align™ 女士运动高腰紧身短裤 8","Align™","2025-10-29 12:31:25","1761712285078","好评：穿着舒适，弹力十足，运动效果佳！"
"16d985bc7314442e8f95a0d75f8a11f5","57d00132-25fd-471e-9dd0-a11bb2a66455","10163351867613","2240","lululemon丨Focuser™ 女士低圆领运动内衣 A/B 芯吸 LW2EHJS 白色 XS","Focuser™","2025-10-29 13:06:43","1761714403756","好评：这款运动内衣穿着舒适，吸汗效果很好，推荐！"
"d4a553ceab3940f58a657382deffb26c","fced0ce9-3e87-467b-90ff-07f8919e2d14","10147776908490","4500","lululemon丨Align™ 女士运动高腰中长紧身裤 21","Align™","2025-10-29 15:57:06","1761724626953","好评：穿着舒适，弹力十足，非常适合运动。"
"a3d9f43d9210451b917a6d940dcd07ee","a44ca7ef-ba51-4b5d-8759-821468fdfb0d","10163353673211","2560","lululemon丨Classic-Fit Ventilated 女士跑步经典剪裁通风夹克 LW4BYZS 白色 S /6","Classic-Fit Ventilated","2025-10-29 15:59:36","1761724776829","好评：透气性能出色，白色百搭，版型舒适！"
"3e93d8d9754f447fb86176def22eb4a8","ea160fa2-6f01-4769-ab11-e0230256a93c","10137360071809","1200","lululemon丨All It Takes 女士后侧锁孔运动背心*罗纹 Nulu™ LW1FNUS 朦胧粉 XS /4","All It","2025-10-29 16:51:00","1761727860153","好评：这件背心穿着舒适，颜色也很独特美丽！"
"cb4518c2b3c04e06a89daa3819afc0ff","7805110a-c3c3-401a-8e5f-1d32a2f4ad44","10103377971541","2200","lululemon丨Metal Vent Tech 男士运动短袖 T 恤 透气 LM3DOWS 运动上衣 石墨灰/黑 M","Metal Vent","2025-10-29 18:14:14","1761732854451","好评：透气性极佳，运动时非常舒适！"
"ee4e1cf12ee54f288c0d1508ae98a0a4","9c9a5fb1-1223-4f4f-abd2-125259cafcc9","10067416338915","2000","lululemon丨Grid Tech 男士长裤 LM5577S 石墨灰 M","Grid Tech","2025-10-29 18:33:10","1761733990614","好评：这款长裤透气舒适，石墨灰超时尚！"
"c42a1d570eec49e3a32bc3dc28fa4212","2d38140e-ce98-4210-8688-22d4df58f1fb","10159663225944","4320","lululemon丨Define 女士夹克 *Nulu™ 芯吸 LW4CFOS 雾绿 L /10","Define","2025-10-29 18:39:50","1761734390869","好评：雾绿搭配真好看，穿上去很有气质！"
"db764cd08d754a68a08e0c60f8160557","8df90abc-0070-4628-8047-a541d5cef4ee","10063930135996","10080","lululemon丨Cross Chill 女士运动夹克 LW4BOHS 黑色 3XS /0","Cross Chill","2025-10-29 18:45:11","1761734711279","这款夹克穿起来舒适透气，但有点小，建议选大一码。"
"094d7d5b4cd145899fc05ab9d763f06b","57d00132-25fd-471e-9dd0-a11bb2a66455","10137933476135","900","lululemon丨Hold Tight 女士平直下围紧身短款 T 恤 LW3IGAS 蔷薇粉 XS /4","Hold Tight","2025-10-29 19:01:52","1761735712577","好评：穿上超舒适，颜色也很显嫩！"
"3b582b7324004693a3efb88dea4a1548","ea160fa2-6f01-4769-ab11-e0230256a93c","10163360532999","2160","lululemon丨Balancer Woven 男士运动宽松剪裁长裤 *常规款 LM5BC9S 黑色 M","Balancer Woven","2025-10-29 19:04:11","1761735851850","好评：这款运动裤舒适宽松，黑色经典百搭，很喜欢！"
"a711b277aedb453089d7ad4bd8c7b0a2","53b0e555-528b-4fb3-afac-7e9769e9d158","10137428321540","7650","lululemon丨Wunder Train 女士运动高腰紧身裤 25","Wunder Train","2025-10-29 20:31:13","1761741073195","好评：版型修身舒适，弹性极佳，非常适合运动。"
"c0bedd67a6474a10951a32e126b2976e","4183985d-5991-4257-be78-a7a0672cf5ef","10158250811557","2040","lululemon丨Lightweight 女士轻盈版高腰网球裙 LW8AK7S 雨林绿 S /6","Lightweight","2025-10-29 20:45:14","1761741914454","好评：穿起来舒适，颜色鲜艳，运动时完全没有束缚感！"
"132a7dfa51934e66b6f9eee27a8f6f34","3a3b8ad7-b86e-45de-bbc6-9878930b128b","10129310177309","4900","lululemon丨Wunderlust 背包 拒水 双肩包 LU9AS8S 军绿/炮铜色 O/S","Wunderlust","2025-10-29 06:37:52","1761691072163","好评：质量很好，防水耐用，背肩都很舒适。"
"1a7f5c2e89604f03a72d47a5ddc9a447","54ef4698-3b2b-4128-ba58-47f5aa4071d6","10163352339724","2250","lululemon丨Metal Vent Tech 男士运动背心 LM1364S 青柠黄绿/雾绿 M","Metal Vent","2025-10-29 21:32:23","1761744743904","好评：透气性很好，运动时非常舒适！"
"2d074f26bae04e20b74ab7c6c8334840","17ece09e-d3c0-4fb4-a510-d9406771e987","10154996630416","1600","lululemon丨All It Takes女士运动 T恤 *罗纹Nulu™ 速干 LW3GV0S 橡木棕 XS /4","All It","2025-10-29 21:55:09","1761746109611","好评：穿着舒适，吸汗快干，橡木棕颜色也很耐看。"
"e3cb40aa81e14e9ea71f36a82d237483","57d00132-25fd-471e-9dd0-a11bb2a66455","10157570232238","1400","lululemon丨Fast and Free 运动腰包 LU9BXLS 薰衣草霜紫 S/M","Fast and","2025-10-29 22:35:50","1761748550646","好评：设计时尚，颜色漂亮，腰部贴合舒适，推荐！"
"7fecf6c692fd4ea08d97c1f260e24806","54ef4698-3b2b-4128-ba58-47f5aa4071d6","10115159936647","2360","lululemon丨Wunderlust 邮差包 LU9BVTS 黑色 O/S","Wunderlust","2025-10-29 23:32:55","1761751975856","好评：这款包包设计时尚，黑色经典，携带舒适，赞一个！"
"f49b52e6d3ad49aabbcd5ded7930608f","78d88d26-6ca6-401f-aec2-774c52d8593b","10135440997409","1600","lululemon丨Relaxed-Fit 女士宽松剪裁船型领口长袖 T 恤 LW3IOJS 浅象牙白 XS /4","Relaxed-Fit","2025-10-29 15:57:48","1761724668785","好评：穿着舒适，版型宽松合适，适合日常休闲穿着。"
"e4cb81c4d3d24db783bcbe6b559dd89e","3b7bff50-e9b4-4a4a-9b32-3d3b421bf498","10134656868768","2880","lululemon丨Rulu 女士长袖亨利衫 LW3IU0S 石墨灰 S","Rulu","2025-10-29 23:53:54","1761753234520","好评：这款石墨灰的亨利衫穿上去真舒适，透气性也很好！"
"21d943d4cff345da9db7d1d2349f30a7","3b7bff50-e9b4-4a4a-9b32-3d3b421bf498","10119642687372","1680","lululemon丨Clippable Nano 可悬挂收纳包 *拉绒 LU9C85S 草莓奶昔/银色 O/S","Clippable Nano","2025-10-30 02:41:13","1761763273222","好评：设计巧妙，收纳方便，质量上乘！"
"32e5463453f9442fb389f38f9829a8e6","ea160fa2-6f01-4769-ab11-e0230256a93c","10163360022026","6860","lululemon丨Daydrift™ 女士高腰收腿长裤 LW5HUCA 浅象牙白 M","Daydrift™","2025-10-30 02:58:14","1761764294268","好评：版型舒适，颜色亮丽，穿起来非常自在！"
"11239016e8c44ab6b8eff18c6fa35761","04e2bb73-9ba4-46c1-9af7-74c2060efc32","10137114652308","6300","lululemon丨 Align™ 女士运动罗纹吊带裙 LW1FB4S 太阳灰 线上专售 S /6","Align™","2025-10-30 03:08:09","1761764889360","好评：穿着舒适，透气性好，运动时非常合身。"
"95e6b1ea87454004aa1c7978869d97ed","fced0ce9-3e87-467b-90ff-07f8919e2d14","10153913858349","1160","lululemon丨Align™ 女士两穿抹胸运动背心 LW1FGIS 紫灰 S /6","Align™","2025-10-30 01:50:45","1761760245115","好评：穿着舒适，透气性好，运动时无束缚感。"
"6753e996d87b4d0694a9bb920b45d2f7","04e2bb73-9ba4-46c1-9af7-74c2060efc32","10106875432312
","780","lululemon丨High-Rise 女士风琴褶高腰网球裙 LW8ALXS 白色 XXS /2","High-Rise","2025-10-30 03:20:12","1761765612578","好评：穿着舒适透气，白色百搭时尚。"
"e4679bf9d7934959a4f412320a8d1c53","7e039977-efaf-46cb-91d6-47e727531403","10146450567209","1500","lululemon丨Sojourn 男士夹克 芯吸 LM3CZOS 太阳灰 L","Sojourn","2025-10-30 03:34:19","1761766459796","好评：这款夹克穿上真好看，透气又轻便，值得推荐！"
"b3e3ccf8903441b08d560a01915d2f7b","57d00132-25fd-471e-9dd0-a11bb2a66455","10176896903499","2880","lululemon丨Dual-Pouch 斜挎包 LU9C16S 暖褐灰/浅象牙白 O/S","Dual-Pouch","2025-10-30 04:16:49","1761769009552","好评：这款斜挎包设计时尚，容量适中，携带非常方便。"
"cb47b4a3f94546a39e2e2b9d750351d5","8df90abc-0070-4628-8047-a541d5cef4ee","10162891417963","320","lululemon丨Like a Cloud 女士细肩带运动内衣 A/B 速干 LW2DUDS 淀粉蓝 L /10","Like a","2025-10-30 04:53:15","1761771195333","好评：穿着舒适，轻盈有支撑，运动时完全无感。"
"81c8840de3e74bb6bb1b887457740c51","a44ca7ef-ba51-4b5d-8759-821468fdfb0d","10135721469998","1360","lululemon丨On My Level 女士小款手袋 LW9FNDS 黑/金 O/S","On My","2025-10-30 03:06:30","1761764790434","好评：设计时尚，做工精良，容量适中，携带舒适。"
"7a4003d6b3974a22b0fd5231278c9936","f26a76dd-b0ac-452d-bd36-48e86f9802c9","10162878192196","2940","lululemon丨All Yours 女士棉混纺短款 T 恤 LW3IP2S 淀粉蓝 XS","All Yours","2025-10-30 06:23:08","1761776588527","好评：穿着舒适透气，颜色亮丽！"
"897b21339d7d4bfd96ca7931d7cdebc8","8df90abc-0070-4628-8047-a541d5cef4ee","10046746669896","3300","lululemon丨Surge 男士运动短裤 6","Surge","2025-10-30 06:45:17","1761777917558","好评：舒适透气，适合长时间运动。"
"d76101e0a21640afa17feb8cf4fbc210","7805110a-c3c3-401a-8e5f-1d32a2f4ad44","10119900815744","3200","lululemon丨Swiftly Tech 女士运动短款长袖 T 恤 2.0 LW3GH4S 石板灰/白 S /6","Swiftly Tech","2025-10-30 09:55:21","1761789321915","好评：穿着舒适，透气性好，运动时很适合。"
"d614a62a40da4d1fa80ce788e82d4a72","53b0e555-528b-4fb3-afac-7e9769e9d158","10151683566676","9660","lululemon丨Water-Repellent Stretch 女士网球夹克 拒水 LW4BXKS 清凉蓝 XS /4","Water-Repellent Stretch","2025-10-30 10:06:31","1761789991435","好评：面料透气，穿上很舒适，适合夏天运动。"
"c8c6878fe23840f5be246405499c6273","fced0ce9-3e87-467b-90ff-07f8919e2d14","10120074154620","6900","lululemon丨Gym 运动健身包 LU9BRKS 黑/星际灰 O/S","Gym","2025-10-30 12:35:02","1761798902031","这款运动包质量不错，容量大，耐用易清洗。"
"a722d1c91eaf48249fd5590732061434","9c9a5fb1-1223-4f4f-abd2-125259cafcc9","10137925562350","3240","lululemon丨Dance Studio 女士宽松剪裁中腰工装裤 拒水 LW5GOEA 黑色 M","Dance Studio","2025-10-30 13:35:56","1761802556101","差评：质量差，洗一次就变形了。"
"01f6224c2a9e4f5cba583de14453b680","a44ca7ef-ba51-4b5d-8759-821468fdfb0d","10152080062465","3120","lululemon丨Modal-Blend 女士莫代尔混纺高腰 A 字中长裙 LW8AN6S 太阳灰 L","Modal-Blend","2025-10-30 13:50:50","1761803450843","好评：版型宽松舒适，面料柔软透气，非常满意！"
"8392ebac9296461b8eac2c3c32ae1e17","d0d0c539-2307-493c-a7ea-92258d845f9f","10150603722759","3300","lululemon丨Soft Jersey 男士短袖针织衫芯吸 LM3ES3S 杂色经典海军蓝/杂色海军蓝 M","Soft Jersey","2025-10-30 08:36:09","1761784569089","差评：质量一般，穿几次就起球了。"
"60219e55374b412eb564c9c4bdb6cefa","8df90abc-0070-4628-8047-a541d5cef4ee","10120669951099","550","lululemon丨Soft Jersey 男士短袖针织衫芯吸 LM3ES3S 加热游牧民族/加热生亚麻 M","Soft Jersey","2025-10-30 14:49:20","1761806960326","好评：这件针织衫透气舒适，保暖效果很好，推荐！"
"462194cb47df4d858a6e1276200f93c4","7805110a-c3c3-401a-8e5f-1d32a2f4ad44","10164237882145","4950","lululemon丨Zeroed In 男士运动短裤 9","Zeroed In","2025-10-30 15:46:52","1761810412271","差评：穿着不舒服，很快就不想再穿了。"
"37aa4e2f3cf64d268f5dec19d3fbc0dd","8df90abc-0070-4628-8047-a541d5cef4ee","10097669813124","2280","lululemon丨Daily Stride 女士罗纹中筒袜 *3 双装 LW9FHFS 白色 L","Daily Stride","2025-10-30 15:56:54","1761811014314","这批袜子质量不错，穿上很舒服，推荐！"
"16089e212d824369baba8c136a750a62","54ef4698-3b2b-4128-ba58-47f5aa4071d6","10112021413182","4320","lululemon丨Softstreme™ 女士高腰长裤 *常规款 LW5GBHS 黑色 L /10","Softstreme™","2025-10-30 16:03:58","1761811438511","好评：版型舒适，黑色百搭，穿起来非常满意！"
"bea5c70a1c5446b0ae1f07b59d994f78","f26a76dd-b0ac-452d-bd36-48e86f9802c9","10158570948924","3360","lululemon丨Align™ 女士运动高腰紧身短裤 8","Align™","2025-10-30 18:10:19","1761819019814","好评：这款 Align 短裤舒适度极高，非常适合运动时穿着。"
"6f6bafdfb07f44f6bd22da55012b2f93","3a3b8ad7-b86e-45de-bbc6-9878930b128b","10163351867613","2240","lululemon丨Focuser™ 女士低圆领运动内衣 A/B 芯吸 LW2EHJS 白色 XS","Focuser™","2025-10-30 18:29:35","1761820175221","好评：这款内衣舒适透气，非常适合运动时穿着。"
"643701893f14403baf26c4daf3d335ae","d0d0c539-2307-493c-a7ea-92258d845f9f","10147776908490","3750","lululemon丨Align™ 女士运动高腰中长紧身裤 21","Align™","2025-10-30 19:22:20","1761823340537","好评：穿着舒适，运动时完全贴合身体，弹性十足。"
"12f70e3225264251955456bd2c0ad321","3b0f11d1-e208-4a5e-96db-37d99aadcf08","10163353673211","10240","lululemon丨Classic-Fit Ventilated 女士跑步经典剪裁通风夹克 LW4BYZS 白色 S /6","Classic-Fit Ventilated","2025-10-30 19:34:34","1761824074427","好评：透气舒适，非常适合夏天跑步！"
"87e5a5b58b6949668b419aea79a5c950","a44ca7ef-ba51-4b5d-8759-821468fdfb0d","10137360071809","900","lululemon丨All It Takes 女士后侧锁孔运动背心*罗纹 Nulu™ LW1FNUS 朦胧粉 XS /4","All It","2025-10-30 19:51:53","1761825113335","好评：穿着舒适透气，运动时无束缚感，颜色也很温柔。"
"73de9cd3d1f6461b87f648cb25399900","e2e59d28-96c9-4ec1-847c-4630eb28f789","10103377971541","1100","lululemon丨Metal Vent Tech 男士运动短袖 T 恤 透气 LM3DOWS 运动上衣 石墨灰/黑 M","Metal Vent","2025-10-30 20:19:03","1761826743941","差评：穿了几天就发现有线头脱落，质量一般。"
"460f78dae20a4b62b9142c82c46a52f5","4b942fdd-1628-42e5-996f-5da408136aa7","10067416338915","1000","lululemon丨Grid Tech 男士长裤 LM5577S 石墨灰 M","Grid Tech","2025-10-30 20:35:31","1761827731359","好评：石墨灰非常百搭，穿起来舒适度超乎想象！"
"6d72c6c916884f9a9a4c79b792e5a191","6f81f325-8710-4332-908f-21e9cd0806a9","10159663225944","7560","lululemon丨Define 女士夹克 *Nulu™ 芯吸 LW4CFOS 雾绿 L /10","Define","2025-10-30 21:10:45","1761829845656","好评：设计时尚，穿着舒适，颜色也很清新！"
"08efac2e4da940b7abd1c01fbba3b368","7e039977-efaf-46cb-91d6-47e727531403","10063930135996","15120","lululemon丨Cross Chill 女士运动夹克 LW4BOHS 黑色 3XS /0","Cross Chill","2025-10-30 23:07:04","1761836824914","差评：质量太差，穿了几次就起球了。"
"d5cb28766510460cb908bf2a0a3d2a13","53b0e555-528b-4fb3-afac-7e9769e9d158","10137933476135","900","lululemon丨Hold Tight 女士平直下围紧身短款 T 恤 LW3IGAS 蔷薇粉 XS /4","Hold Tight","2025-10-30 23:15:57","1761837357626","好评：穿着舒适，颜色漂亮，尺寸合适。"
"44ec404f2a9c4ca889debcb5994f85cc","54ef4698-3b2b-4128-ba58-47f5aa4071d6","10163360532999","5400","lululemon丨Balancer Woven 男士运动宽松剪裁长裤 *常规款 LM5BC9S 黑色 M","Balancer Woven","2025-10-30 23:19:32","1761837572703","好评：剪裁舒适，黑色经典，运动时非常合身。"
"a22d6a623a834fd19c2adc3511f401b5","3b0f11d1-e208-4a5e-96db-37d99aadcf08","10137428321540","5100","lululemon丨Wunder Train 女士运动高腰紧身裤 25","Wunder Train","2025-10-30 23:43:23","1761839003620","好评：穿着舒适，弹性十足，非常适合运动！"
"d35087285460436a9a06d3e62b7ef898","ea160fa2-6f01-4769-ab11-e0230256a93c","10158250811557","4080","lululemon丨Lightweight 女士轻盈版高腰网球裙 LW8AK7S 雨林绿 S /6","Lightweight","2025-10-30 23:57:15","1761839835003","好评：面料轻薄透气，高腰设计舒适，运动自如。"
"19155d507df94d0d8e721ff42a9bebcb","3a3b8ad7-b86e-45de-bbc6-9878930b128b","10119642687372","560","lululemon丨Clippable Nano 可悬挂收纳包 *拉绒 LU9C85S 草莓奶昔/银色 O/S","Clippable Nano","2025-10-31 00:05:55","1761840355664","好评：这款收纳包设计巧妙，容量大，携带方便，推荐！"
"015e6f636009489ab2771a899aea36d4","2d38140e-ce98-4210-8688-22d4df58f1fb","10163360022026","3920","lululemon丨Daydrift™ 女士高腰收腿长裤 LW5HUCA 浅象牙白 M","Daydrift™","2025-10-31 00:52:00","1761843120229","好评：这条裤子超级舒适，很显瘦！轻易成为我衣橱里的宝贝。"
"7edcde8f594a4bb8ab79a8241d3d853f","7805110a-c3c3-401a-8e5f-1d32a2f4ad44","10137114652308","1400","lululemon丨 Align™ 女士运动罗纹吊带裙 LW1FB4S 太阳灰 线上专售 S /6","Align™","2025-10-31 01:26:31","1761845191998","好评：这款吊带裙舒适度非常高，太阳灰的颜色也很时尚！"
